dateTime,Temperature,Humidity,Dew.Point,Wind.Speed,T.MIN-02,T.MIN-03,T.MIN-07,T.MIN-09,T.MIN-10,T.Mintaro_at_met_station,T.MIN-05,T.MIN-08
2017/8/20 23:00,6.071,88.1,4.2,6.3,5.1662,5.3129,5.417,5.2022,5.2541,5.0822,5.2113,5.3806
2017/8/21 0:00,5.623,88.4,3.9,5.6,5.1034,5.0615,5.2915,4.8249,5.0658,4.8314,4.9602,5.0042
2017/8/21 1:00,3.936,89.6,2.4,3.6,2.5286,2.8611,2.5911,2.3718,2.0523,2.6363,2.386,2.4314
2017/8/21 2:00,2.671,93.2,1.7,1.6,1.1464,1.4773,1.7115,1.4279,1.4871,1.2562,1.381,1.6782
2017/8/21 3:00,3.045,90.2,1.6,5.2,2.2145,2.358,1.9,1.6797,1.4871,2.26,2.1348,1.9921
2017/8/21 4:00,4.065,86.6,2,0,3.408,3.5528,3.9101,3.5671,3.6849,3.4517,3.5791,3.7493
2017/8/21 5:00,5.034,79.4,1.8,5.6,4.6639,4.6844,4.6008,4.1961,4.3126,4.7687,4.6464,4.5023
2017/8/21 6:00,4.744,88.7,3,7.5,3.9104,3.9929,4.0357,3.8187,3.936,3.7653,3.9558,3.9376
2017/8/21 7:00,5.51,93.2,4.5,9.5,5.1034,5.1872,5.1659,5.0135,5.1286,5.0195,5.0858,5.0669
2017/8/21 8:00,6.134,90.8,4.7,6.7,5.7312,5.8785,5.6054,5.3279,5.3796,5.7092,5.9017,5.5687
2017/8/21 9:00,6.903,96,6.3,6.7,6.6727,6.7581,6.7352,6.5851,6.6973,6.7123,6.9684,6.6977
2017/8/21 10:00,7.758,97.8,7.4,8.3,7.865,7.7631,7.8647,7.7162,7.8265,7.6525,7.9095,7.8891
2017/8/21 11:00,8.219,100,8.2,5.6,8.4924,8.4539,8.4921,8.4072,8.5164,8.4046,8.5367,8.5161
2017/8/21 12:00,10.097,99,9.9,10.7,10.5621,10.5883,10.4992,10.4796,10.5229,10.4097,10.7942,10.7099
2017/8/21 13:00,11.272,97.5,10.9,13.9,12.1922,12.2196,11.8785,11.986,11.9019,11.6626,13.6771,12.4016
2017/8/21 14:00,11.154,98.4,10.9,11.5,11.3145,11.2158,11.4397,11.4839,11.5259,11.0988,11.4837,11.3992
2017/8/21 15:00,13.102,93.2,12,11.1,14.5108,13.7875,14.0094,13.8681,14.596,13.5414,13.3012,13.5918
2017/8/21 16:00,12.641,89,10.9,13.9,13.0069,12.6587,12.8188,12.6762,13.0925,12.2263,12.9879,13.028
2017/8/21 17:00,11.898,89.9,10.3,13.1,11.816,11.8432,11.6905,11.4212,11.5259,11.5999,11.6718,11.6498
2017/8/21 18:00,10.491,90.5,9,13.1,9.9977,10.2117,9.9975,9.7889,9.8333,10.0965,10.1045,10.2085
2017/8/21 19:00,9.527,97.2,9.1,14.3,9.2451,9.3329,9.3703,9.1609,9.3317,9.2192,9.2266,9.3311
2017/8/21 20:00,8.294,96.3,7.7,11.1,7.5512,7.9515,7.7392,7.7162,7.7011,7.7152,7.9095,7.8891
2017/8/21 21:00,7.503,99.9,7.5,8.3,6.6727,7.0094,6.9235,6.7108,6.8228,6.8377,6.8429,6.8231
2017/8/21 22:00,6.733,100,6.7,2.8,5.4801,5.7528,5.7937,5.8308,6.2581,5.6465,5.3368,5.8824
2017/8/21 23:00,5.549,100,5.5,3.6,3.3452,3.3642,3.0308,2.3718,1.9895,4.2043,3.2024,2.6197
2017/8/22 0:00,5.33,98.1,5.1,0.4,3.8476,3.7414,2.6539,2.1831,1.9895,4.0162,3.2652,2.557
2017/8/22 1:00,4.572,100,4.6,0,4.6011,4.6844,4.1613,4.0074,3.936,4.8314,4.6464,4.1886
2017/8/22 2:00,4.363,100,4.4,0,3.9732,4.3073,4.0985,3.9445,3.9988,4.267,4.5208,4.1258
2017/8/22 3:00,6.709,100,6.7,1.2,6.9237,6.9466,6.6724,6.2708,6.1954,7.0884,6.9684,6.2587
2017/8/22 4:00,7.166,100,7.2,0.8,7.112,7.135,7.1745,6.9621,7.011,7.0884,7.2821,7.1367
2017/8/22 5:00,7.736,100,7.7,0.4,7.614,7.7003,7.7392,7.6533,7.7011,7.6525,7.5958,7.7637
2017/8/22 6:00,7.82,100,7.8,0,7.6767,7.7631,7.6765,7.7162,7.7011,7.7152,7.7213,7.701
2017/8/22 7:00,8.258,95.4,7.6,5.9,7.5512,7.8259,7.6137,7.5905,7.5756,7.7779,7.6585,7.7637
2017/8/22 8:00,8.061,90.8,6.6,5.9,7.4885,7.8259,7.802,7.4648,7.3247,7.9032,7.784,7.9518
2017/8/22 9:00,8.266,87.5,6.3,8.3,8.2414,8.4539,8.3039,8.2816,8.2656,8.4046,8.474,8.4534
2017/8/22 10:00,9.029,88.4,7.2,8.3,9.6214,9.7723,9.8094,9.9145,9.9587,9.6579,10.0418,9.8325
2017/8/22 11:00,10.191,83.4,7.5,9.1,12.1922,12.4078,12.192,11.8605,12.0272,11.7879,12.3612,11.9004
2017/8/22 12:00,11.005,79.6,7.6,9.9,13.2576,13.035,13.5708,12.9272,12.9045,12.9152,12.9252,13.1533
2017/8/22 13:00,11.33,75,7.1,6.7,12.8189,12.5332,12.8814,12.6762,12.9672,12.2889,12.6119,12.7148
2017/8/22 14:00,12.743,77.9,9,7.9,15.6383,15.4174,16.5776,17.3789,17.852,14.6059,17.3723,16.4095
2017/8/22 15:00,12.999,74.1,8.5,5.9,16.2646,15.292,16.4524,16.7522,16.6626,14.9189,16.8088,15.7834
2017/8/22 16:00,12.686,70.7,7.5,3.2,14.1975,13.9129,13.8841,13.68,13.7817,13.8545,14.3663,13.717
2017/8/22 17:00,12.861,73,8.1,6.7,14.0722,13.7875,13.0694,13.0527,13.0299,14.5432,13.5518,13.1533
2017/8/22 18:00,12.308,73.6,7.7,5.9,13.0696,12.7841,13.6334,13.5545,14.4081,12.4142,12.2359,13.1533
2017/8/22 19:00,9.885,81.7,6.9,0.4,6.1078,7.135,7.1745,6.5851,7.1992,7.5898,7.1566,6.7604
2017/8/22 20:00,6.373,94.4,5.5,0,3.7848,4.0558,3.3448,2.9381,3.2454,4.0162,3.328,3.3728
2017/8/22 21:00,4.41,100,4.4,0,1.8375,2.6096,1.9629,1.6797,1.8011,3.7653,1.9464,1.8038
2017/8/22 22:00,5.887,100,5.9,1.6,5.8567,6.0042,5.417,4.8878,5.0031,5.8346,5.7134,5.0669
2017/8/22 23:00,6.895,100,6.9,0,6.7982,6.8838,6.7979,6.6479,6.6973,6.8377,6.7802,6.6977
2017/8/23 0:00,7.845,96.3,7.3,0,7.5512,8.0143,7.1745,6.8365,6.8855,7.5898,7.6585,6.9486
2017/8/23 1:00,7.718,95.4,7,0.4,7.614,7.7631,6.9235,6.8365,6.8855,7.6525,7.0312,6.8859
2017/8/23 2:00,6.829,92,5.6,0,4.7895,5.4386,3.9729,2.8752,3.3082,4.8314,3.893,3.5611
2017/8/23 3:00,5.541,99,5.4,0.4,5.0406,5.5015,2.2142,2.7494,3.4965,4.1416,1.2554,2.4942
2017/8/23 4:00,3.444,99.6,3.4,0,1.2092,1.2257,1.5859,0.106,0.4821,1.8836,1.0041,1.3016
2017/8/23 5:00,4.228,100,4.2,0,4.4755,4.8101,4.2241,2.4348,0.5449,3.389,4.4581,3.8748
2017/8/23 6:00,4.511,98.1,4.2,1.6,3.722,4.0558,0.5176,-0.0829,0.6705,3.2636,1.0041,0.0459
2017/8/23 7:00,2.307,100,2.3,0,1.8375,2.6725,2.0257,1.6797,1.8011,2.1345,3.014,1.8038
2017/8/23 8:00,2.907,99.6,2.9,0.8,1.649,1.9806,1.8372,1.4909,1.2987,1.6954,1.4439,1.6782
2017/8/23 9:00,6.651,93.5,5.7,0.8,8.0532,8.8307,9.8721,6.7108,6.5718,6.775,8.4113,6.6977
2017/8/23 10:00,10.266,84.9,7.8,5.2,11.7534,12.2196,11.9412,11.2329,11.0871,11.7879,11.6718,11.5245
2017/8/23 11:00,12.041,82.5,9.2,5.6,13.1323,13.5367,13.6334,14.6207,13.9696,13.4788,14.4916,14.6564
2017/8/23 12:00,13.699,73.3,9,8.7,15.8262,15.6054,16.1393,15.4359,15.2224,14.9815,14.93,15.5956
2017/8/23 13:00,13.783,69.1,8.2,9.1,15.3252,15.292,15.7008,15.3105,15.285,14.8563,16.1826,15.3452
2017/8/23 14:00,12.92,72.4,8.1,12.7,13.5083,13.4739,13.4455,12.8017,13.2805,12.4768,13.7398,12.6522
2017/8/23 15:00,13.741,64.4,7.1,12.7,15.3252,15.48,15.7008,15.4986,16.2243,15.1067,15.4937,15.533
2017/8/23 16:00,14.223,66.9,8.1,13.1,15.9515,17.3598,15.5756,15.7493,16.2869,15.9831,17.3097,16.2217
2017/8/23 17:00,11.073,94.7,10.3,11.1,11.001,11.0903,11.1889,10.8562,11.0244,10.8482,11.4211,11.0232
2017/8/23 18:00,10.602,86.6,8.5,11.1,9.8096,10.0862,9.8094,9.7261,9.7079,9.7205,9.8537,10.0832
2017/8/23 19:00,9.564,90.2,8,5.9,8.2414,8.3283,8.3667,8.3444,8.4537,8.4046,8.1604,8.4534
2017/8/23 20:00,7.394,90.2,5.9,5.6,5.3545,6.1927,5.7937,4.5105,3.8732,6.0854,6.2155,5.5687
2017/8/23 21:00,8.035,86,5.8,7.9,6.5472,6.1299,6.4841,6.1451,5.9444,7.0884,6.7174,6.5096
2017/8/23 22:00,5.975,92.3,4.8,0,3.408,3.4271,2.968,2.4348,2.4919,3.7653,2.4488,3.1218
2017/8/23 23:00,5.296,100,5.3,0,3.0939,3.3013,2.277,1.4279,1.2987,3.9535,2.386,1.741
2017/8/24 0:00,3.393,99.9,3.4,0,1.3349,1.6032,1.2089,0.8615,0.7962,2.26,1.2554,1.2388
2017/8/24 1:00,2.231,100,2.2,0,0.2037,0.156,0.2662,-0.1458,-0.1462,1.1307,0.1245,0.1714
2017/8/24 2:00,6.052,100,6.1,5.9,6.7982,6.6325,4.7892,4.5734,4.4382,6.9003,6.1527,4.7532
2017/8/24 3:00,6.514,98.7,6.3,5.6,5.2917,5.7528,5.4798,5.0764,5.1286,5.333,5.0858,5.3178
2017/8/24 4:00,3.409,100,3.4,0.4,0.9578,1.0998,0.0776,-0.6496,0.2308,1.5071,0.0617,-0.3937
2017/8/24 5:00,2.287,100,2.3,0,-0.8649,-0.4734,-0.6767,-1.0274,-0.9002,0.817,-0.5667,-0.7077
2017/8/24 6:00,1.046,100,1,0,-0.362,-0.1587,-0.1738,-0.7125,-0.3975,-0.187,-0.2525,-0.4565
2017/8/24 7:00,0.701,100,0.7,0.8,-0.9906,-0.6623,-0.6767,-1.2793,-0.963,-0.6263,-0.9437,-0.8961
2017/8/24 8:00,1.668,100,1.7,3.2,2.026,2.0435,1.0832,1.2391,0.6705,1.8208,2.3232,1.0504
2017/8/24 9:00,4.799,100,4.8,0,5.7312,5.9414,6.2958,6.3965,6.6346,5.3957,6.7802,6.4469
2017/8/24 10:00,9.299,89.9,7.7,8.7,11.2518,11.655,10.6873,12.6762,13.719,11.5373,11.4837,10.9606
2017/8/24 11:00,9.913,83.1,7.2,11.1,12.0668,11.8432,12.8814,12.8644,13.2805,11.3494,13.3639,12.2137
2017/8/24 12:00,11.476,76.5,7.5,10.3,14.8867,16.5453,15.0118,13.4918,14.5334,15.4197,13.6145,13.216
2017/8/24 13:00,11.518,72.4,6.7,9.1,13.6963,13.7248,13.8841,15.4359,14.4081,13.7293,17.1218,14.0928
2017/8/24 14:00,9.475,92.3,8.3,6.7,10.5621,11.0275,10.8754,10.8562,10.9617,10.0965,11.2957,10.8979
2017/8/24 15:00,10.265,83.7,7.6,11.5,10.9383,11.5295,11.8785,11.6094,11.9019,11.3494,11.4837,12.0257
2017/8/24 16:00,10.916,72.1,6.1,10.7,12.1295,11.5295,12.38,11.7977,12.2153,11.3494,11.1076,12.0884
2017/8/24 17:00,11.65,68,5.9,12.3,16.1394,14.101,13.7588,12.9272,13.0299,13.3536,12.6119,13.3412
2017/8/24 18:00,10.325,70.2,5.1,11.1,11.001,11.0275,11.2516,10.919,11.5259,10.4097,10.2299,11.2112
2017/8/24 19:00,7.928,83.7,5.3,5.2,5.9823,6.7581,6.6097,6.3965,6.1326,6.6496,6.592,6.5723
2017/8/24 20:00,5.081,92.3,3.9,0.8,2.4658,2.7982,1.7744,2.3089,1.6127,2.6991,2.1976,1.9293
2017/8/24 21:00,2.891,98.1,2.6,0,-1.0535,-0.2846,-0.1738,-0.3347,-0.1462,1.1307,-0.3781,-0.2053
2017/8/24 22:00,2.649,100,2.6,0,-1.0535,0.2189,0.1405,-0.2088,-0.3975,1.0052,-0.0011,0.2342
2017/8/24 23:00,1.832,100,1.8,0,-1.2421,-1.1029,-0.1738,-0.4607,-0.7117,-0.3125,-0.7552,-0.0169
2017/8/25 0:00,0.731,100,0.7,0,-1.5565,-0.7252,-0.7395,-1.0904,-1.5915,-0.8774,-0.441,-0.8333
2017/8/25 1:00,0.922,100,0.9,0,-1.5565,-1.1659,-1.4311,-1.9092,-2.0314,-1.254,-1.258,-1.3986
2017/8/25 2:00,-0.385,100,-0.4,0,-1.7451,-1.3548,-1.6197,-1.7832,-1.7172,-0.1243,-1.4465,-1.3358
2017/8/25 3:00,0.14,100,0.1,0,0.2665,0.4077,0.0776,-0.1458,-0.1462,0.1267,0.2502,0.0459
2017/8/25 4:00,0.335,100,0.3,0,-0.5506,-0.3475,-0.1109,-0.7125,-0.586,-0.5636,-0.5667,-0.2053
2017/8/25 5:00,-0.326,100,-0.3,0,-0.2991,-0.2846,-0.8024,-1.0274,-0.9002,-0.8146,-0.5667,-0.8333
2017/8/25 6:00,-0.458,100,-0.5,0,-0.802,-0.5364,-1.1167,-1.6573,-1.4658,-0.9401,-0.9437,-1.3358
2017/8/25 7:00,-0.602,100,-0.6,0,-1.1164,-0.9141,-1.3054,-1.9722,-1.9057,-0.8774,-1.0066,-1.587
2017/8/25 8:00,-1.033,100,-1,0,-1.6194,-1.2918,-2.2486,-2.5392,-2.4085,-1.3795,-1.6351,-2.278
2017/8/25 9:00,1.815,100,1.8,0,1.8375,2.5467,1.6487,1.9314,1.6755,3.2636,2.2604,1.4899
2017/8/25 10:00,7.166,92.6,6.1,0.4,8.4296,8.7679,9.2449,8.9725,9.7706,10.4724,8.6622,8.0772
2017/8/25 11:00,11.157,70.2,5.9,0.8,14.1975,13.0977,13.5081,13.2409,12.4032,14.4806,13.4265,12.0257
2017/8/25 12:00,14.487,51.4,4.6,2.4,18.3308,15.0413,15.0745,15.6866,13.6564,17.7981,15.3685,14.218
2017/8/25 13:00,11.032,64.9,4.7,4.4,13.7589,13.2858,13.0694,12.6135,12.9672,13.0405,13.4265,13.028
2017/8/25 14:00,12.173,55.1,3.4,0.8,14.1975,14.7906,14.6359,19.4461,16.6,13.9171,14.1157,16.4721
2017/8/25 15:00,13.732,53.6,4.5,4.4,20.7713,19.802,17.8925,19.634,18.165,18.6115,20.5015,19.9138
2017/8/25 16:00,14.273,55.1,5.4,1.6,23.4606,20.3653,19.4573,21.6374,21.4186,19.2997,21.1271,21.9153
2017/8/25 17:00,13.812,51.7,4,2,19.8328,18.1114,18.3307,18.8198,18.3528,17.1723,18.9371,19.1005
2017/8/25 18:00,10.56,74.1,6.1,7.1,10.7502,11.3413,12.5054,13.5545,12.3406,11.0362,11.8598,14.719
2017/8/25 19:00,6.901,88.7,5.2,1.6,5.1662,5.1244,4.9776,4.8249,4.752,5.2703,4.7091,4.9414
2017/8/25 20:00,3.419,96.6,2.9,0,1.2092,1.4144,1.7115,1.4279,1.6127,1.6326,1.6323,1.5527
2017/8/25 21:00,2.216,99.9,2.2,0,-0.4877,-0.0328,-0.4881,-0.1458,-0.3347,0.3777,-0.5038,-0.0169
2017/8/25 22:00,2.083,100,2.1,0,-0.7392,-0.3475,-0.4881,-0.9644,-1.2772,0.1895,-0.7552,-0.7705
2017/8/25 23:00,1.156,100,1.2,1.2,-1.305,-0.6623,-0.3624,-0.5866,-0.963,-0.438,-0.3153,-0.2681
2017/8/26 0:00,1.36,100,1.4,0,-1.305,-0.7252,-1.1796,-1.4053,-1.6543,-0.8774,-1.0694,-1.273
2017/8/26 1:00,0.195,100,0.2,0,-2.0595,-1.2918,-1.4311,-1.5943,-2.0943,-1.8816,-1.3208,-1.273
2017/8/26 2:00,-0.502,100,-0.5,0,-2.2482,-2.0474,-2.3114,-2.7282,-2.7857,-1.9444,-2.4523,-2.4665
2017/8/26 3:00,-0.211,100,-0.2,0,-2.7513,-1.9844,-2.9404,-3.1063,-3.1,-1.4423,-2.6409,-2.9062
2017/8/26 4:00,-0.673,100,-0.7,0,-3.0029,-2.7401,-1.0539,-3.7365,-3.4144,-2.2583,-3.081,-3.2832
2017/8/26 5:00,-1.621,100,-1.6,0,-3.5061,-2.9921,-3.6323,-3.9256,-3.9803,-2.1955,-3.2696,-3.5974
2017/8/26 6:00,-2.323,100,-2.3,0,-4.1981,-3.496,-3.821,-4.1777,-4.2318,-3.3256,-3.7098,-3.8487
2017/8/26 7:00,-1.434,100,-1.4,0,-3.8835,-3.244,-3.7581,-3.9886,-4.0431,-2.5094,-3.7727,-3.7231
2017/8/26 8:00,-1.166,100,-1.2,0,-1.9338,-1.4177,-1.5569,-1.9092,-2.0943,-2.0072,-1.4465,-1.7126
2017/8/26 9:00,2.835,99.3,2.7,2.4,3.6592,3.3642,3.0308,3.1897,2.7431,4.0789,3.4535,3.1846
2017/8/26 10:00,6.464,89.6,4.9,4,6.6727,6.6953,6.8607,6.5851,7.011,6.3361,6.9684,6.5723
2017/8/26 11:00,8.896,81.7,5.9,5.2,9.2451,9.8351,9.8721,9.8517,9.2063,9.0313,10.4807,9.143
2017/8/26 12:00,14.297,61.1,6.9,5.2,16.7656,16.9213,17.016,17.0029,17.6016,16.9845,16.934,15.846
2017/8/26 13:00,15.032,52,5.2,5.2,17.3917,16.4827,17.3916,16.3135,17.852,17.1097,18.0609,16.5973
2017/8/26 14:00,13.858,54.9,4.9,12.7,17.0161,16.5453,18.3933,18.256,18.6657,14.6059,18.1235,17.849
2017/8/26 15:00,12.308,68.5,6.7,11.9,13.5083,13.2858,13.3828,12.8017,13.1552,12.7273,13.2385,13.028
2017/8/26 16:00,13.336,64.4,6.7,9.9,19.1444,17.7982,16.9533,17.9428,17.539,16.6716,18.3738,18.3497
2017/8/26 17:00,11.873,66.9,5.9,9.9,12.7563,12.6587,12.7561,12.5507,12.5286,12.1637,13.8651,12.8401
2017/8/26 18:00,11.277,71.3,6.3,7.9,12.1922,13.2231,11.8159,12.5507,12.2153,12.4142,14.241,13.9675
2017/8/26 19:00,7.966,83.4,5.3,1.2,5.3545,5.69,6.2958,5.4536,5.5051,5.8346,6.5292,6.0705
2017/8/26 20:00,7.222,83.4,4.6,7.9,6.1078,6.3812,6.1075,5.7051,5.5679,6.5869,5.9644,5.8824
2017/8/26 21:00,4.905,93.5,3.9,3.2,2.3401,3.3642,3.0308,0.6097,1.0474,3.2636,2.6372,2.1804
2017/8/26 22:00,4.652,99.6,4.6,0,3.6592,4.0558,3.5961,1.365,1.5499,3.8907,5.6506,2.1804
2017/8/26 23:00,5.332,94.7,4.6,0,3.9732,3.8043,3.282,2.7494,2.9315,3.7653,2.8884,3.0591
2017/8/27 0:00,3.497,99.9,3.5,0,-0.4877,0.093,-0.4252,-1.1534,-0.963,1.7581,-0.2525,-0.6449
2017/8/27 1:00,5.251,99.9,5.2,0.8,4.9778,5.6272,4.9776,3.63,2.4919,4.8314,5.2741,4.6905
2017/8/27 2:00,7.741,95.7,7.1,6.3,7.2375,7.5119,7.2372,7.025,6.9483,7.5272,7.3449,7.1994
2017/8/27 3:00,7.446,96.9,7,8.3,6.4844,6.5068,6.6724,6.3965,6.3209,6.8377,6.7174,6.635
2017/8/27 4:00,6.825,96.3,6.3,4.8,5.4801,5.5643,5.5426,5.2022,5.0031,5.96,5.3996,5.3178
2017/8/27 5:00,6.618,99,6.5,7.1,5.794,6.0042,5.982,5.9565,5.6934,6.0227,6.341,5.8196
2017/8/27 6:00,7.617,98.7,7.4,6.7,7.2375,7.3863,7.2372,7.2135,7.2619,7.6525,7.2821,7.3248
2017/8/27 7:00,7.568,100,7.6,5.2,7.2375,7.3863,7.4255,7.2763,7.3247,7.4018,7.5331,7.4502
2017/8/27 8:00,7.624,100,7.6,11.1,7.614,7.7003,7.6765,7.5277,7.6383,7.6525,7.6585,7.6383
2017/8/27 9:00,7.952,95.4,7.3,12.3,7.865,8.0143,8.1784,7.779,8.0147,7.9659,7.9722,8.0145
2017/8/27 10:00,9.905,85.2,7.5,10.7,11.1891,11.404,11.6278,10.919,12.2779,11.7252,12.2985,11.1485
2017/8/27 11:00,10.127,81.1,7,10.3,11.628,11.4668,11.5651,11.4839,12.0899,11.2241,12.6746,11.9631
2017/8/27 12:00,10.217,72.4,5.5,10.7,11.3772,11.4668,11.5651,11.3584,11.3378,10.9109,10.8569,11.2739
2017/8/27 13:00,10.37,80.8,7.2,9.5,11.6907,11.5295,11.5651,11.4839,11.4632,11.0362,11.5464,11.5872
2017/8/27 14:00,10.548,75,6.3,8.7,13.2576,13.2231,13.0694,13.3036,12.5912,12.7273,14.7421,13.5291
2017/8/27 15:00,9.319,81.4,6.3,7.9,10.374,10.2745,9.6839,9.5377,9.4571,9.9085,9.9164,9.7071
2017/8/27 16:00,8.4,89.6,6.8,9.5,8.4924,8.6423,8.6176,8.7213,8.6419,8.2166,8.7876,8.8923
2017/8/27 17:00,9.071,78.8,5.6,8.3,10.8129,10.7138,10.8127,12.1742,11.9019,10.2218,11.4837,12.5896
2017/8/27 18:00,7.414,91.7,6.2,5.2,6.9865,7.135,7.049,6.9621,6.9483,6.775,7.2194,7.1367
2017/8/27 19:00,7.274,91.4,6,2.8,6.7354,6.9466,6.8607,6.7736,6.7601,6.7123,6.9057,6.9486
2017/8/27 20:00,7.015,92.3,5.9,1.6,6.4216,6.6325,6.3586,6.4594,6.3836,6.6496,6.7174,6.5723
2017/8/27 21:00,6.017,87.2,4,0.4,5.1034,5.1872,5.3542,5.1393,5.0658,5.4584,4.9602,5.1924
2017/8/27 22:00,3.187,94.4,2.4,3.2,1.1464,1.5402,1.0203,0.6726,0.3564,1.3189,1.3182,1.0504
2017/8/27 23:00,2.515,93.8,1.6,0.4,0.2665,0.3448,0.2033,-0.0829,-0.4603,1.0052,0.2502,0.4226
2017/8/28 0:00,1.409,97.8,1.1,0,-1.4307,-1.04,-1.6826,-2.0982,-2.22,-0.6263,-1.3208,-1.8383
2017/8/28 1:00,0.946,97.5,0.6,0,-1.7451,-1.5436,-1.9341,-2.0352,-2.0314,-1.7561,-1.5722,-1.8383
2017/8/28 2:00,0.64,98.4,0.4,1.6,-2.3111,-1.7955,-2.5001,-2.7282,-3.1,-2.0072,-2.0751,-2.5293
2017/8/28 3:00,-0.582,96.6,-1,0,-3.3174,-3.244,-3.5694,-3.8626,-3.603,-2.6977,-3.584,-3.7859
2017/8/28 4:00,-1.028,100,-1,0,-2.7513,-2.5512,-3.1291,-4.3668,-4.1689,-3.0116,-2.9553,-3.4717
2017/8/28 5:00,-1.924,100,-1.9,0,-3.9464,-4,-4.7018,-5.1233,-5.238,-3.5767,-4.4016,-4.98
2017/8/28 6:00,-2.211,100,-2.2,0,-4.7643,-4.4411,-5.0164,-5.2494,-5.3009,-3.8907,-4.5903,-4.9171
2017/8/28 7:00,-2.52,100,-2.5,0,-5.2677,-4.189,-5.3311,-6.2584,-5.9299,-4.0162,-4.9676,-5.5457
2017/8/28 8:00,-3.423,99.9,-3.4,0,-4.0093,-3.496,-2.7517,-3.9256,-3.3515,-3.7651,-3.2068,-3.7859
2017/8/28 9:00,2.192,96.9,1.7,0.4,3.8476,3.7414,6.6724,3.5042,4.9403,4.1416,4.0186,3.2473
2017/8/28 10:00,7.829,75.3,3.7,0.4,10.7502,10.5883,11.6278,10.2912,9.2063,10.3471,10.7942,11.0859
2017/8/28 11:00,9.894,63.6,3.3,2.4,14.3228,14.4144,16.515,14.7461,15.786,12.4768,14.9927,15.5956
2017/8/28 12:00,9.851,58.3,2,5.2,11.8787,11.655,12.4427,12.739,13.2805,12.1637,11.6091,11.9631
2017/8/28 13:00,10.408,58.3,2.6,5.2,14.0722,13.7248,13.6961,14.2445,13.5311,12.8526,14.1783,13.7797
2017/8/28 14:00,10.322,58.8,2.6,5.2,14.3855,14.1637,14.448,13.8054,14.0949,12.6021,13.6145,14.0928
2017/8/28 15:00,10.562,58.6,2.8,4,14.5734,14.3517,14.1347,13.9936,14.0323,13.2909,14.053,14.218
2017/8/28 16:00,12.044,50.9,2.2,5.2,21.522,19.2385,19.2695,18.0681,18.4779,17.6729,15.619,20.1015
2017/8/28 17:00,9.999,60.2,2.6,5.9,11.5026,11.404,11.377,11.2956,11.3378,11.1615,11.1703,11.5872
2017/8/28 18:00,8.848,69.6,3.6,6.3,9.3078,9.3329,9.3076,9.0981,9.0808,9.2192,9.2266,9.3311
2017/8/28 19:00,6.887,81.4,3.9,2.4,5.5429,5.8157,5.8565,5.5794,5.5679,6.0227,5.5251,5.7569
2017/8/28 20:00,5,87.5,3.1,0.8,3.2195,3.4271,2.9052,2.7494,2.8687,3.9535,3.2652,3.0591
2017/8/28 21:00,2.817,95.4,2.1,0.8,-0.4249,0.3448,-0.0481,-0.9015,-0.7745,0.566,0.6272,-0.2681
2017/8/28 22:00,2.3,96.9,1.9,3.2,-0.4249,0.093,-0.4881,-0.4607,-0.5232,0.4405,-0.5667,-0.2053
2017/8/28 23:00,1.075,100,1.1,1.2,-1.1792,-0.7882,-0.9281,-0.5236,-1.78,-0.6891,-1.0694,-1.0217
2017/8/29 0:00,0.474,100,0.5,0,-1.4307,-1.1029,-1.7455,-2.2872,-2.4714,-1.505,-1.3208,-1.6498
2017/8/29 1:00,-0.762,100,-0.8,0,-2.3739,-2.3622,-2.8775,-3.2323,-3.4773,-2.9489,-2.9553,-3.0319
2017/8/29 2:00,-0.446,100,-0.4,0,-2.3111,-2.1733,-2.8146,-3.2954,-3.2258,-2.07,-2.6409,-3.0319
2017/8/29 3:00,-1.156,100,-1.2,0,-3.0029,-2.4882,-3.5694,-4.0516,-3.4773,-2.2583,-1.8865,-3.6602
2017/8/29 4:00,-1.226,100,-1.2,0,-3.5061,-2.9291,-3.5694,-4.2407,-3.6659,-0.6891,-3.2068,-3.9116
2017/8/29 5:00,-1.264,100,-1.3,0,-3.3174,-3.0551,-3.5065,-4.1777,-3.8545,-2.0072,-3.3325,-3.8487
2017/8/29 6:00,-1.307,100,-1.3,0,-2.7513,-2.4252,-2.8146,-3.1693,-2.9114,-2.0072,-2.7038,-3.0319
2017/8/29 7:00,-0.845,100,-0.8,0,-1.8709,-2.1103,-2.9404,-3.6735,-3.4773,-1.4423,-2.9553,-3.0319
2017/8/29 8:00,-0.871,100,-0.9,0,-1.9338,-1.7955,-2.5001,-2.9173,-3.1,-1.6306,-2.0751,-2.5293
2017/8/29 9:00,3.651,93.2,2.7,0,3.5964,3.8043,3.5961,3.1897,3.7477,4.0162,3.5791,3.6238
2017/8/29 10:00,8.192,77.9,4.6,1.6,9.3078,10.0862,10.3738,9.9145,11.0244,10.0338,9.1639,10.2085
2017/8/29 11:00,11.514,61.9,4.5,3.2,14.4481,14.4771,16.0766,14.4326,16.0365,14.4806,14.241,14.2807
2017/8/29 12:00,12.587,46.4,1.4,0.4,20.7713,19.5516,14.1347,14.8716,14.9092,18.2987,19.1249,14.4059
2017/8/29 13:00,11.862,53.8,2.8,2,15.6383,15.48,15.5129,14.8089,14.9718,14.0424,15.8069,15.533
2017/8/29 14:00,11.527,53,2.3,4.8,15.2625,14.5398,15.4503,16.5642,16.7878,13.1657,14.7421,15.3452
